15543123,ULV South,DHL SUPPLY CHAIN VN,10.91431639999999,106.74044890000000,1
15631249,ULV South,CTY TNHH DKSH VIET NAM,10.91211572774408,106.72335900000000,1
15120032,ULV North,DNTN DV TM AN ANH,20.82453700000000,105.35330200000000,1
50100117,ULV North,DNTN KIM PHUONG-NHO QUAN,20.32086300000000,105.72631500000000,1
50100073,ULV North,DNTN NGOC HIEN,20.54563800000000,105.91785000000000,1
50100147,ULV Central,DNTN NGOC MAI,1.00000000000000,16.84346300000000,1
50100162,ULV Central,DNTN TM HOANG BINH,13.80585100000000,109.10476600000000,1
15148049,ULV North,DNTN TM TUAN TUYET YEN BAI,21.68580300000000,104.86297500000000,1
50100058,ULV North,DNTN TM-XD THINH VUONG,21.37174700000000,103.00337400000000,1
15186085,ULV South,DOANH NGHIEP TN BM,10.42771300000000,104.99664300000000,1
15221097,ULV Central,DOANH NGHIEP TU NHAN HOAI THU,13.78685300000000,109.22066400000000,1
15357188,ULV Central,DOANH NGHIEP TU NHAN TM KIM KHANH,1.00000000000000,13.77750400000000,1
15464487,ULV South,CN CONG TY TNHH THUONG MAI DUOC PHAM DONG A,10.81727790309907,106.60457520000000,1
15269701,ULV South,CTY TNHH MTV DONG GIA PHAT,10.89685700000000,106.74656500000000,1
50100209,ULV South,CTY TNHH TMDV& VAN TAI DONG HOA PHAT,10.33975500000000,107.07857400000000,1
15178757,ULV South,CONG TY TNHH MTV DONG THIEN PHU,10.90663300000000,106.76793100000000,1
15531832,ULV South,CONG TY TNHH TM-DV DONG VAN,11.52478150000001,108.99182539999998,1
50100285,ULV South,"DUC BINH CO.,LTD.",10.86871400000000,106.73871000000000,1
15556295,ULV South,CONG TY TNHH PHAN PHOI DUC HANH HUONG,11.81850095503643,108.22621450000001,1
15186674,ULV South,CONG TY TNHH MTV TM DV DUY HUNG,11.53648300000000,106.88910800000000,1
15402245,ULV South,CONG TY TNHH NGUYEN DUY THAI,9.59656471177999,105.96661414999994,1
15523511,ULV South,CONG TY TNHH TMDV HOANG PHONG,10.83447570000002,106.63489940000001,1
18009862,ULV South,KHO TAM EMART SALA THU THIEM,10.82529300000001,106.79792790000000,1
15247243,ULV South,CONG TY TNHH E-MART VIET NAM,10.82323700000000,106.69336500000000,1
18017336,ULV South,EMART PHAN HUY ICH 1,10.84186950000000,106.63715789999999,1
15619653,ULV South,SALA THU THIEM,10.77234779999999,106.72246609999999,1
15192554,ULV Central,ESPACE BIGC HAI PHONG-DANANG BRANCH,1.00000000000000,16.06690500000000,1
15565572,ULV South,ETON QUAN 7.,10.71806839999999,106.74339060000000,1
15471209,ULV South,CONG TY TNHH EVERFAM,10.71122480000000,106.62036960000000,1
15563702,ULV South,FBL SOUTH.,10.81899245117659,106.61217360000000,1
15611283,ULV South,"KHO 1, BAN QUAN LY KHO THU DUC",10.82774390000001,106.76233519999997,1
18008611,ULV South,"KHO 1, BAN QUAN LY KHO THU DUC,",10.83618673683934,106.76693915291752,1
15315616,ULV South,CONG TY TNHH MTV TM VA DV GIA HUY PHAT,10.85300900000000,106.65530000000000,1
50100431,ULV South,CTY CP TM GIA LAI,13.70338000000000,108.07097600000000,1
50100167,ULV South,CONG TY CO PHAN THUONG MAI GIA LAI,13.95906200000000,108.03448800000000,1
15333624,ULV South,CONG TY TNHH THUONG MAI GIA THANH,10.71636600000000,106.61468000000000,1
18022396,ULV South,SIEU THI GO HOA THANH,11.30001729999999,106.12648500000000,1
131,CRV NORTH,131 - GO! BAC GIANG,21.26636160000003,106.20837350000000,1
128,CRV NORTH,128 - GO! HA LONG,20.94240079999999,107.11083690000000,1
117,CRV NORTH,117 - GO! HAI DUONG,20.95017820000000,106.34302900000003,1
106,CRV NORTH,106 - GO! HAI PHONG,20.84549709999999,106.70742230000002,1
146,CRV NORTH,146 - GO! LAO CAI,22.43397309999997,104.01606389999998,1
114,CRV NORTH,114 - GO! NAM DINH,20.43788349999999,106.15225360000001,1
125,CRV NORTH,125 - GO! NINH BINH,20.24266340000001,106.00408509999997,1
15572686,ULV North,GO! THAI BINH,21.08309911966358,105.99790390994538,1
145,CRV NORTH,145 - GO! THAI BINH,20.43954040000001,106.32165290000003,1
144,CRV NORTH,144 - GO! THAI NGUYEN,21.57121220000003,105.83486979999999,1
118,CRV NORTH,118 - GO! THANH HOA,19.80542700000000,105.80216599999999,1
124,CRV NORTH,124 - GO! VIET TRI,21.30640740000001,105.43192700000002,1
112,CRV NORTH,112 - GO! VINH,18.66606999999999,105.67445600000000,1
113,CRV NORTH,113 - GO! VINH PHUC,21.29398630000001,105.62950560000002,1
18016709,ULV South,"TRUNG TAM PHAN PHOI Z11 QUOC LO 1 A,",10.84809160000001,106.62183940000000,1
